Theta: 1.570700
periodo,theta_Calc,theta_Anali
1.588000,0.405880,-1.088284
1.588100,0.406355,-1.088144
1.588200,0.406831,-1.088003
1.588300,0.407306,-1.087862
1.588400,0.407781,-1.087721
1.588500,0.408256,-1.087581
1.588600,0.408731,-1.087440
1.588700,0.409206,-1.087299
1.588800,0.409681,-1.087158
1.588900,0.410156,-1.087017
1.589000,0.410631,-1.086876
1.589100,0.411106,-1.086735
1.589200,0.411580,-1.086595
1.589300,0.412055,-1.086454
1.589400,0.412530,-1.086313
1.589500,0.413004,-1.086172
1.589600,0.413479,-1.086031
1.589700,0.413954,-1.085890
1.589800,0.414428,-1.085749
1.589900,0.414903,-1.085608
1.590000,0.415377,-1.085467
1.590100,0.415852,-1.085326
1.590200,0.416326,-1.085185
1.590300,0.416800,-1.085044
1.590400,0.417275,-1.084903
1.590500,0.417749,-1.084762
1.590600,0.418223,-1.084621
1.590700,0.418697,-1.084480
1.590800,0.419171,-1.084339
1.590900,0.419645,-1.084197
1.591000,0.420120,-1.084056
1.591100,0.420594,-1.083915
1.591200,0.421068,-1.083774
1.591300,0.421541,-1.083633
1.591400,0.422015,-1.083492
1.591500,0.422489,-1.083351
1.591600,0.422963,-1.083209
1.591700,0.423437,-1.083068
1.591800,0.423910,-1.082927
1.591900,0.424384,-1.082786
1.592000,0.424858,-1.082645
1.592100,0.425331,-1.082503
1.592200,0.425805,-1.082362
1.592300,0.426278,-1.082221
1.592400,0.426752,-1.082080
1.592500,0.427225,-1.081938
1.592600,0.427699,-1.081797
1.592700,0.428172,-1.081656
1.592800,0.428645,-1.081514
1.592900,0.429119,-1.081373
1.593000,0.429592,-1.081232
1.593100,0.430065,-1.081090
1.593200,0.430538,-1.080949
1.593300,0.431011,-1.080807
1.593400,0.431484,-1.080666
1.593500,0.431957,-1.080525
1.593600,0.432430,-1.080383
1.593700,0.432903,-1.080242
1.593800,0.433376,-1.080100
1.593900,0.433849,-1.079959
1.594000,0.434322,-1.079817
1.594100,0.434795,-1.079676
1.594200,0.435267,-1.079534
1.594300,0.435740,-1.079393
1.594400,0.436213,-1.079251
1.594500,0.436685,-1.079110
1.594600,0.437158,-1.078968
1.594700,0.437630,-1.078827
1.594800,0.438103,-1.078685
1.594900,0.438575,-1.078543
1.595000,0.439047,-1.078402
1.595100,0.439520,-1.078260
1.595200,0.439992,-1.078119
1.595300,0.440464,-1.077977
1.595400,0.440936,-1.077835
1.595500,0.441409,-1.077694
1.595600,0.441881,-1.077552
1.595700,0.442353,-1.077410
1.595800,0.442825,-1.077269
1.595900,0.443297,-1.077127
1.596000,0.443769,-1.076985
1.596100,0.444241,-1.076843
1.596200,0.444712,-1.076702
1.596300,0.445184,-1.076560
1.596400,0.445656,-1.076418
1.596500,0.446128,-1.076276
1.596600,0.446599,-1.076135
1.596700,0.447071,-1.075993
1.596800,0.447543,-1.075851
1.596900,0.448014,-1.075709
1.597000,0.448486,-1.075567
1.597100,0.448957,-1.075425
1.597200,0.449429,-1.075284
1.597300,0.449900,-1.075142
1.597400,0.450371,-1.075000
1.597500,0.450843,-1.074858
1.597600,0.451314,-1.074716
1.597700,0.451785,-1.074574
1.597800,0.452256,-1.074432
1.597900,0.452727,-1.074290
1.598000,0.453198,-1.074148
1.598100,0.453669,-1.074006
1.598200,0.454140,-1.073864
1.598300,0.454611,-1.073722
1.598400,0.455082,-1.073580
1.598500,0.455553,-1.073438
1.598600,0.456024,-1.073296
1.598700,0.456494,-1.073154
1.598800,0.456965,-1.073012
1.598900,0.457436,-1.072870
1.599000,0.457906,-1.072728
1.599100,0.458377,-1.072586
1.599200,0.458847,-1.072444
1.599300,0.459318,-1.072301
1.599400,0.459788,-1.072159
1.599500,0.460259,-1.072017
1.599600,0.460729,-1.071875
1.599700,0.461199,-1.071733
1.599800,0.461670,-1.071591
1.599900,0.462140,-1.071449
1.600000,0.462610,-1.071306
1.600100,0.463080,-1.071164
1.600200,0.463550,-1.071022
1.600300,0.464020,-1.070880
1.600400,0.464490,-1.070737
1.600500,0.464960,-1.070595
1.600600,0.465430,-1.070453
1.600700,0.465900,-1.070311
1.600800,0.466370,-1.070168
1.600900,0.466839,-1.070026
1.601000,0.467309,-1.069884
1.601100,0.467779,-1.069741
1.601200,0.468248,-1.069599
1.601300,0.468718,-1.069457
1.601400,0.469187,-1.069314
1.601500,0.469657,-1.069172
1.601600,0.470126,-1.069029
1.601700,0.470596,-1.068887
1.601800,0.471065,-1.068745
1.601900,0.471534,-1.068602
1.602000,0.472004,-1.068460
1.602100,0.472473,-1.068317
1.602200,0.472942,-1.068175
1.602300,0.473411,-1.068032
1.602400,0.473880,-1.067890
1.602500,0.474349,-1.067747
1.602600,0.474818,-1.067605
1.602700,0.475287,-1.067462
1.602800,0.475756,-1.067320
1.602900,0.476225,-1.067177
1.603000,0.476693,-1.067035
1.603100,0.477162,-1.066892
1.603200,0.477631,-1.066749
1.603300,0.478099,-1.066607
1.603400,0.478568,-1.066464
1.603500,0.479037,-1.066322
1.603600,0.479505,-1.066179
1.603700,0.479974,-1.066036
1.603800,0.480442,-1.065894
1.603900,0.480910,-1.065751
1.604000,0.481379,-1.065608
1.604100,0.481847,-1.065466
1.604200,0.482315,-1.065323
1.604300,0.482783,-1.065180
1.604400,0.483251,-1.065037
1.604500,0.483719,-1.064895
1.604600,0.484187,-1.064752
1.604700,0.484655,-1.064609
1.604800,0.485123,-1.064466
1.604900,0.485591,-1.064324
1.605000,0.486059,-1.064181
1.605100,0.486527,-1.064038
1.605200,0.486995,-1.063895
1.605300,0.487462,-1.063752
1.605400,0.487930,-1.063610
1.605500,0.488398,-1.063467
1.605600,0.488865,-1.063324
1.605700,0.489333,-1.063181
1.605800,0.489800,-1.063038
1.605900,0.490267,-1.062895
1.606000,0.490735,-1.062752
1.606100,0.491202,-1.062609
1.606200,0.491669,-1.062466
1.606300,0.492137,-1.062323
1.606400,0.492604,-1.062180
1.606500,0.493071,-1.062037
1.606600,0.493538,-1.061894
1.606700,0.494005,-1.061751
1.606800,0.494472,-1.061608
1.606900,0.494939,-1.061465
1.607000,0.495406,-1.061322
1.607100,0.495873,-1.061179
1.607200,0.496339,-1.061036
1.607300,0.496806,-1.060893
1.607400,0.497273,-1.060750
1.607500,0.497739,-1.060607
1.607600,0.498206,-1.060464
1.607700,0.498672,-1.060321
1.607800,0.499139,-1.060178
1.607900,0.499605,-1.060035
1.608000,0.500072,-1.059891
1.608100,0.500538,-1.059748
1.608200,0.501004,-1.059605
1.608300,0.501471,-1.059462
1.608400,0.501937,-1.059319
1.608500,0.502403,-1.059175
1.608600,0.502869,-1.059032
1.608700,0.503335,-1.058889
1.608800,0.503801,-1.058746
1.608900,0.504267,-1.058602
1.609000,0.504733,-1.058459
1.609100,0.505199,-1.058316
1.609200,0.505664,-1.058173
1.609300,0.506130,-1.058029
1.609400,0.506596,-1.057886
1.609500,0.507062,-1.057743
1.609600,0.507527,-1.057599
1.609700,0.507993,-1.057456
1.609800,0.508458,-1.057313
1.609900,0.508924,-1.057169
1.610000,0.509389,-1.057026
1.610100,0.509854,-1.056882
1.610200,0.510320,-1.056739
1.610300,0.510785,-1.056596
1.610400,0.511250,-1.056452
1.610500,0.511715,-1.056309
1.610600,0.512180,-1.056165
1.610700,0.512645,-1.056022
1.610800,0.513110,-1.055878
1.610900,0.513575,-1.055735
1.611000,0.514040,-1.055591
1.611100,0.514505,-1.055448
1.611200,0.514970,-1.055304
1.611300,0.515435,-1.055161
1.611400,0.515899,-1.055017
1.611500,0.516364,-1.054874
1.611600,0.516829,-1.054730
1.611700,0.517293,-1.054587
1.611800,0.517758,-1.054443
1.611900,0.518222,-1.054299
1.612000,0.518686,-1.054156
1.612100,0.519151,-1.054012
1.612200,0.519615,-1.053868
1.612300,0.520079,-1.053725
1.612400,0.520543,-1.053581
1.612500,0.521008,-1.053437
1.612600,0.521472,-1.053294
1.612700,0.521936,-1.053150
1.612800,0.522400,-1.053006
1.612900,0.522864,-1.052863
1.613000,0.523327,-1.052719
1.613100,0.523791,-1.052575
1.613200,0.524255,-1.052431
1.613300,0.524719,-1.052288
1.613400,0.525182,-1.052144
1.613500,0.525646,-1.052000
1.613600,0.526110,-1.051856
1.613700,0.526573,-1.051712
1.613800,0.527037,-1.051569
1.613900,0.527500,-1.051425
1.614000,0.527963,-1.051281
1.614100,0.528427,-1.051137
1.614200,0.528890,-1.050993
1.614300,0.529353,-1.050849
1.614400,0.529816,-1.050705
1.614500,0.530279,-1.050561
1.614600,0.530742,-1.050418
1.614700,0.531205,-1.050274
1.614800,0.531668,-1.050130
1.614900,0.532131,-1.049986
1.615000,0.532594,-1.049842
1.615100,0.533057,-1.049698
1.615200,0.533520,-1.049554
1.615300,0.533982,-1.049410
1.615400,0.534445,-1.049266
1.615500,0.534907,-1.049122
1.615600,0.535370,-1.048978
1.615700,0.535832,-1.048834
1.615800,0.536295,-1.048690
1.615900,0.536757,-1.048546
1.616000,0.537220,-1.048401
1.616100,0.537682,-1.048257
1.616200,0.538144,-1.048113
1.616300,0.538606,-1.047969
1.616400,0.539068,-1.047825
1.616500,0.539530,-1.047681
1.616600,0.539992,-1.047537
1.616700,0.540454,-1.047393
1.616800,0.540916,-1.047248
1.616900,0.541378,-1.047104
1.617000,0.541840,-1.046960
1.617100,0.542302,-1.046816
1.617200,0.542763,-1.046672
1.617300,0.543225,-1.046527
1.617400,0.543686,-1.046383
1.617500,0.544148,-1.046239
1.617600,0.544609,-1.046095
1.617700,0.545071,-1.045950
1.617800,0.545532,-1.045806
1.617900,0.545993,-1.045662
1.618000,0.546455,-1.045518
1.618100,0.546916,-1.045373
1.618200,0.547377,-1.045229
1.618300,0.547838,-1.045085
1.618400,0.548299,-1.044940
1.618500,0.548760,-1.044796
1.618600,0.549221,-1.044651
1.618700,0.549682,-1.044507
1.618800,0.550143,-1.044363
1.618900,0.550604,-1.044218
1.619000,0.551064,-1.044074
1.619100,0.551525,-1.043929
1.619200,0.551986,-1.043785
1.619300,0.552446,-1.043640
1.619400,0.552907,-1.043496
1.619500,0.553367,-1.043352
1.619600,0.553827,-1.043207
1.619700,0.554288,-1.043063
1.619800,0.554748,-1.042918
1.619900,0.555208,-1.042773
1.620000,0.555668,-1.042629
1.620100,0.556129,-1.042484
1.620200,0.556589,-1.042340
1.620300,0.557049,-1.042195
1.620400,0.557509,-1.042051
1.620500,0.557968,-1.041906
1.620600,0.558428,-1.041762
1.620700,0.558888,-1.041617
1.620800,0.559348,-1.041472
1.620900,0.559808,-1.041328
1.621000,0.560267,-1.041183
1.621100,0.560727,-1.041038
1.621200,0.561186,-1.040894
1.621300,0.561646,-1.040749
1.621400,0.562105,-1.040604
1.621500,0.562564,-1.040460
1.621600,0.563024,-1.040315
1.621700,0.563483,-1.040170
1.621800,0.563942,-1.040025
1.621900,0.564401,-1.039881
1.622000,0.564860,-1.039736
1.622100,0.565319,-1.039591
1.622200,0.565778,-1.039446
1.622300,0.566237,-1.039302
1.622400,0.566696,-1.039157
1.622500,0.567155,-1.039012
1.622600,0.567614,-1.038867
1.622700,0.568072,-1.038722
1.622800,0.568531,-1.038577
1.622900,0.568989,-1.038433
1.623000,0.569448,-1.038288
1.623100,0.569906,-1.038143
1.623200,0.570365,-1.037998
1.623300,0.570823,-1.037853
1.623400,0.571282,-1.037708
1.623500,0.571740,-1.037563
1.623600,0.572198,-1.037418
1.623700,0.572656,-1.037273
1.623800,0.573114,-1.037128
1.623900,0.573572,-1.036983
1.624000,0.574030,-1.036838
1.624100,0.574488,-1.036693
1.624200,0.574946,-1.036548
1.624300,0.575404,-1.036403
1.624400,0.575861,-1.036258
1.624500,0.576319,-1.036113
1.624600,0.576777,-1.035968
1.624700,0.577234,-1.035823
1.624800,0.577692,-1.035678
1.624900,0.578149,-1.035533
1.625000,0.578607,-1.035388
1.625100,0.579064,-1.035243
1.625200,0.579521,-1.035098
1.625300,0.579978,-1.034952
1.625400,0.580436,-1.034807
1.625500,0.580893,-1.034662
1.625600,0.581350,-1.034517
1.625700,0.581807,-1.034372
1.625800,0.582264,-1.034227
1.625900,0.582720,-1.034081
1.626000,0.583177,-1.033936
1.626100,0.583634,-1.033791
1.626200,0.584091,-1.033646
1.626300,0.584547,-1.033501
1.626400,0.585004,-1.033355
1.626500,0.585461,-1.033210
1.626600,0.585917,-1.033065
1.626700,0.586373,-1.032919
1.626800,0.586830,-1.032774
1.626900,0.587286,-1.032629
1.627000,0.587742,-1.032484
1.627100,0.588199,-1.032338
1.627200,0.588655,-1.032193
1.627300,0.589111,-1.032048
1.627400,0.589567,-1.031902
1.627500,0.590023,-1.031757
1.627600,0.590479,-1.031611
1.627700,0.590934,-1.031466
1.627800,0.591390,-1.031321
1.627900,0.591846,-1.031175
1.628000,0.592302,-1.031030
1.628100,0.592757,-1.030884
1.628200,0.593213,-1.030739
1.628300,0.593668,-1.030593
1.628400,0.594124,-1.030448
1.628500,0.594579,-1.030302
1.628600,0.595034,-1.030157
1.628700,0.595490,-1.030011
1.628800,0.595945,-1.029866
1.628900,0.596400,-1.029720
1.629000,0.596855,-1.029575
1.629100,0.597310,-1.029429
1.629200,0.597765,-1.029284
1.629300,0.598220,-1.029138
1.629400,0.598675,-1.028993
1.629500,0.599130,-1.028847
1.629600,0.599584,-1.028701
1.629700,0.600039,-1.028556
1.629800,0.600494,-1.028410
1.629900,0.600948,-1.028264
1.630000,0.601403,-1.028119
1.630100,0.601857,-1.027973
1.630200,0.602312,-1.027827
1.630300,0.602766,-1.027682
1.630400,0.603220,-1.027536
1.630500,0.603674,-1.027390
1.630600,0.604128,-1.027245
1.630700,0.604583,-1.027099
1.630800,0.605037,-1.026953
1.630900,0.605491,-1.026807
1.631000,0.605944,-1.026662
1.631100,0.606398,-1.026516
1.631200,0.606852,-1.026370
1.631300,0.607306,-1.026224
1.631400,0.607759,-1.026079
1.631500,0.608213,-1.025933
1.631600,0.608667,-1.025787
1.631700,0.609120,-1.025641
1.631800,0.609574,-1.025495
1.631900,0.610027,-1.025349
1.632000,0.610480,-1.025203
1.632100,0.610933,-1.025058
1.632200,0.611387,-1.024912
1.632300,0.611840,-1.024766
1.632400,0.612293,-1.024620
1.632500,0.612746,-1.024474
1.632600,0.613199,-1.024328
1.632700,0.613652,-1.024182
1.632800,0.614105,-1.024036
1.632900,0.614557,-1.023890
1.633000,0.615010,-1.023744
1.633100,0.615463,-1.023598
1.633200,0.615915,-1.023452
1.633300,0.616368,-1.023306
1.633400,0.616820,-1.023160
1.633500,0.617273,-1.023014
1.633600,0.617725,-1.022868
1.633700,0.618177,-1.022722
1.633800,0.618630,-1.022576
1.633900,0.619082,-1.022430
1.634000,0.619534,-1.022284
1.634100,0.619986,-1.022138
1.634200,0.620438,-1.021992
1.634300,0.620890,-1.021845
1.634400,0.621342,-1.021699
1.634500,0.621793,-1.021553
1.634600,0.622245,-1.021407
1.634700,0.622697,-1.021261
1.634800,0.623148,-1.021115
1.634900,0.623600,-1.020968
1.635000,0.624051,-1.020822
1.635100,0.624503,-1.020676
1.635200,0.624954,-1.020530
1.635300,0.625406,-1.020384
1.635400,0.625857,-1.020237
1.635500,0.626308,-1.020091
1.635600,0.626759,-1.019945
1.635700,0.627210,-1.019799
1.635800,0.627661,-1.019652
1.635900,0.628112,-1.019506
1.636000,0.628563,-1.019360
1.636100,0.629014,-1.019213
1.636200,0.629465,-1.019067
1.636300,0.629915,-1.018921
1.636400,0.630366,-1.018774
1.636500,0.630816,-1.018628
1.636600,0.631267,-1.018482
1.636700,0.631717,-1.018335
1.636800,0.632168,-1.018189
1.636900,0.632618,-1.018042
1.637000,0.633068,-1.017896
1.637100,0.633519,-1.017750
1.637200,0.633969,-1.017603
1.637300,0.634419,-1.017457
1.637400,0.634869,-1.017310
1.637500,0.635319,-1.017164
1.637600,0.635769,-1.017017
1.637700,0.636218,-1.016871
1.637800,0.636668,-1.016724
1.637900,0.637118,-1.016578
1.638000,0.637568,-1.016431
1.638100,0.638017,-1.016285
1.638200,0.638467,-1.016138
1.638300,0.638916,-1.015992
1.638400,0.639366,-1.015845
1.638500,0.639815,-1.015699
1.638600,0.640264,-1.015552
1.638700,0.640713,-1.015405
1.638800,0.641162,-1.015259
1.638900,0.641612,-1.015112
1.639000,0.642061,-1.014966
1.639100,0.642509,-1.014819
1.639200,0.642958,-1.014672
1.639300,0.643407,-1.014526
1.639400,0.643856,-1.014379
1.639500,0.644305,-1.014232
1.639600,0.644753,-1.014086
1.639700,0.645202,-1.013939
1.639800,0.645650,-1.013792
1.639900,0.646099,-1.013645
1.640000,0.646547,-1.013499
1.640100,0.646995,-1.013352
1.640200,0.647444,-1.013205
1.640300,0.647892,-1.013058
1.640400,0.648340,-1.012912
1.640500,0.648788,-1.012765
1.640600,0.649236,-1.012618
1.640700,0.649684,-1.012471
1.640800,0.650132,-1.012324
1.640900,0.650580,-1.012178
1.641000,0.651027,-1.012031
1.641100,0.651475,-1.011884
1.641200,0.651923,-1.011737
1.641300,0.652370,-1.011590
1.641400,0.652818,-1.011443
1.641500,0.653265,-1.011296
1.641600,0.653713,-1.011149
1.641700,0.654160,-1.011003
1.641800,0.654607,-1.010856
1.641900,0.655054,-1.010709
1.642000,0.655501,-1.010562
1.642100,0.655948,-1.010415
1.642200,0.656395,-1.010268
1.642300,0.656842,-1.010121
1.642400,0.657289,-1.009974
1.642500,0.657736,-1.009827
1.642600,0.658183,-1.009680
1.642700,0.658629,-1.009533
1.642800,0.659076,-1.009386
1.642900,0.659522,-1.009239
1.643000,0.659969,-1.009092
1.643100,0.660415,-1.008945
1.643200,0.660862,-1.008797
1.643300,0.661308,-1.008650
1.643400,0.661754,-1.008503
1.643500,0.662200,-1.008356
1.643600,0.662646,-1.008209
1.643700,0.663092,-1.008062
1.643800,0.663538,-1.007915
1.643900,0.663984,-1.007768
1.644000,0.664430,-1.007620
1.644100,0.664876,-1.007473
1.644200,0.665321,-1.007326
1.644300,0.665767,-1.007179
1.644400,0.666212,-1.007032
1.644500,0.666658,-1.006885
1.644600,0.667103,-1.006737
1.644700,0.667549,-1.006590
1.644800,0.667994,-1.006443
1.644900,0.668439,-1.006296
1.645000,0.668884,-1.006148
1.645100,0.669329,-1.006001
1.645200,0.669774,-1.005854
1.645300,0.670219,-1.005706
1.645400,0.670664,-1.005559
1.645500,0.671109,-1.005412
1.645600,0.671554,-1.005264
1.645700,0.671998,-1.005117
1.645800,0.672443,-1.004970
1.645900,0.672888,-1.004822
1.646000,0.673332,-1.004675
1.646100,0.673777,-1.004528
1.646200,0.674221,-1.004380
1.646300,0.674665,-1.004233
1.646400,0.675109,-1.004085
1.646500,0.675554,-1.003938
1.646600,0.675998,-1.003791
1.646700,0.676442,-1.003643
1.646800,0.676886,-1.003496
1.646900,0.677330,-1.003348
1.647000,0.677773,-1.003201
1.647100,0.678217,-1.003053
1.647200,0.678661,-1.002906
1.647300,0.679105,-1.002758
1.647400,0.679548,-1.002611
1.647500,0.679992,-1.002463
1.647600,0.680435,-1.002316
1.647700,0.680878,-1.002168
1.647800,0.681322,-1.002021
1.647900,0.681765,-1.001873
1.648000,0.682208,-1.001725
1.648100,0.682651,-1.001578
1.648200,0.683094,-1.001430
1.648300,0.683537,-1.001283
1.648400,0.683980,-1.001135
1.648500,0.684423,-1.000987
1.648600,0.684866,-1.000840
1.648700,0.685308,-1.000692
1.648800,0.685751,-1.000544
1.648900,0.686194,-1.000397
1.649000,0.686636,-1.000249
1.649100,0.687079,-1.000101
1.649200,0.687521,-0.999954
1.649300,0.687963,-0.999806
1.649400,0.688405,-0.999658
1.649500,0.688848,-0.999510
1.649600,0.689290,-0.999363
1.649700,0.689732,-0.999215
1.649800,0.690174,-0.999067
1.649900,0.690615,-0.998919
1.650000,0.691057,-0.998772
1.650100,0.691499,-0.998624
1.650200,0.691941,-0.998476
1.650300,0.692382,-0.998328
1.650400,0.692824,-0.998180
1.650500,0.693265,-0.998033
1.650600,0.693707,-0.997885
1.650700,0.694148,-0.997737
1.650800,0.694589,-0.997589
1.650900,0.695031,-0.997441
1.651000,0.695472,-0.997293
1.651100,0.695913,-0.997145
1.651200,0.696354,-0.996997
1.651300,0.696795,-0.996849
1.651400,0.697236,-0.996702
1.651500,0.697676,-0.996554
1.651600,0.698117,-0.996406
1.651700,0.698558,-0.996258
1.651800,0.698998,-0.996110
1.651900,0.699439,-0.995962
1.652000,0.699879,-0.995814
1.652100,0.700320,-0.995666
1.652200,0.700760,-0.995518
1.652300,0.701200,-0.995370
1.652400,0.701641,-0.995222
1.652500,0.702081,-0.995074
1.652600,0.702521,-0.994926
1.652700,0.702961,-0.994777
1.652800,0.703401,-0.994629
1.652900,0.703840,-0.994481
1.653000,0.704280,-0.994333
1.653100,0.704720,-0.994185
1.653200,0.705159,-0.994037
1.653300,0.705599,-0.993889
1.653400,0.706039,-0.993741
1.653500,0.706478,-0.993593
1.653600,0.706917,-0.993444
1.653700,0.707357,-0.993296
1.653800,0.707796,-0.993148
1.653900,0.708235,-0.993000
1.654000,0.708674,-0.992852
1.654100,0.709113,-0.992703
1.654200,0.709552,-0.992555
1.654300,0.709991,-0.992407
1.654400,0.710430,-0.992259
1.654500,0.710868,-0.992111
1.654600,0.711307,-0.991962
1.654700,0.711746,-0.991814
1.654800,0.712184,-0.991666
1.654900,0.712623,-0.991517
1.655000,0.713061,-0.991369
1.655100,0.713499,-0.991221
1.655200,0.713937,-0.991072
1.655300,0.714376,-0.990924
1.655400,0.714814,-0.990776
1.655500,0.715252,-0.990627
1.655600,0.715690,-0.990479
1.655700,0.716128,-0.990331
1.655800,0.716565,-0.990182
1.655900,0.717003,-0.990034
1.656000,0.717441,-0.989886
1.656100,0.717878,-0.989737
1.656200,0.718316,-0.989589
1.656300,0.718753,-0.989440
1.656400,0.719191,-0.989292
1.656500,0.719628,-0.989143
1.656600,0.720065,-0.988995
1.656700,0.720503,-0.988846
1.656800,0.720940,-0.988698
1.656900,0.721377,-0.988549
1.657000,0.721814,-0.988401
1.657100,0.722251,-0.988252
1.657200,0.722687,-0.988104
1.657300,0.723124,-0.987955
1.657400,0.723561,-0.987807
1.657500,0.723997,-0.987658
1.657600,0.724434,-0.987510
1.657700,0.724870,-0.987361
1.657800,0.725307,-0.987212
1.657900,0.725743,-0.987064
1.658000,0.726179,-0.986915
1.658100,0.726616,-0.986767
1.658200,0.727052,-0.986618
1.658300,0.727488,-0.986469
1.658400,0.727924,-0.986321
1.658500,0.728360,-0.986172
1.658600,0.728796,-0.986023
1.658700,0.729231,-0.985875
1.658800,0.729667,-0.985726
1.658900,0.730103,-0.985577
1.659000,0.730538,-0.985429
1.659100,0.730974,-0.985280
1.659200,0.731409,-0.985131
1.659300,0.731844,-0.984982
1.659400,0.732280,-0.984834
1.659500,0.732715,-0.984685
1.659600,0.733150,-0.984536
1.659700,0.733585,-0.984387
1.659800,0.734020,-0.984239
1.659900,0.734455,-0.984090
1.660000,0.734890,-0.983941
1.660100,0.735324,-0.983792
1.660200,0.735759,-0.983643
1.660300,0.736194,-0.983495
1.660400,0.736628,-0.983346
1.660500,0.737063,-0.983197
1.660600,0.737497,-0.983048
1.660700,0.737931,-0.982899
1.660800,0.738366,-0.982750
1.660900,0.738800,-0.982601
1.661000,0.739234,-0.982452
1.661100,0.739668,-0.982303
1.661200,0.740102,-0.982155
1.661300,0.740536,-0.982006
1.661400,0.740970,-0.981857
1.661500,0.741403,-0.981708
1.661600,0.741837,-0.981559
1.661700,0.742271,-0.981410
1.661800,0.742704,-0.981261
1.661900,0.743138,-0.981112
1.662000,0.743571,-0.980963
1.662100,0.744004,-0.980814
1.662200,0.744437,-0.980665
1.662300,0.744871,-0.980516
1.662400,0.745304,-0.980367
1.662500,0.745737,-0.980218
1.662600,0.746170,-0.980068
1.662700,0.746603,-0.979919
1.662800,0.747035,-0.979770
1.662900,0.747468,-0.979621
1.663000,0.747901,-0.979472
1.663100,0.748333,-0.979323
1.663200,0.748766,-0.979174
1.663300,0.749198,-0.979025
1.663400,0.749631,-0.978876
1.663500,0.750063,-0.978726
1.663600,0.750495,-0.978577
1.663700,0.750927,-0.978428
1.663800,0.751359,-0.978279
1.663900,0.751791,-0.978130
1.664000,0.752223,-0.977980
1.664100,0.752655,-0.977831
1.664200,0.753087,-0.977682
1.664300,0.753518,-0.977533
1.664400,0.753950,-0.977383
1.664500,0.754382,-0.977234
1.664600,0.754813,-0.977085
1.664700,0.755244,-0.976936
1.664800,0.755676,-0.976786
1.664900,0.756107,-0.976637
1.665000,0.756538,-0.976488
1.665100,0.756969,-0.976338
1.665200,0.757400,-0.976189
1.665300,0.757831,-0.976040
1.665400,0.758262,-0.975890
1.665500,0.758693,-0.975741
1.665600,0.759124,-0.975592
1.665700,0.759554,-0.975442
1.665800,0.759985,-0.975293
1.665900,0.760415,-0.975144
1.666000,0.760846,-0.974994
1.666100,0.761276,-0.974845
1.666200,0.761706,-0.974695
1.666300,0.762137,-0.974546
1.666400,0.762567,-0.974396
1.666500,0.762997,-0.974247
1.666600,0.763427,-0.974097
1.666700,0.763857,-0.973948
1.666800,0.764286,-0.973799
1.666900,0.764716,-0.973649
1.667000,0.765146,-0.973500
1.667100,0.765575,-0.973350
1.667200,0.766005,-0.973200
1.667300,0.766434,-0.973051
1.667400,0.766864,-0.972901
1.667500,0.767293,-0.972752
1.667600,0.767722,-0.972602
1.667700,0.768151,-0.972453
1.667800,0.768581,-0.972303
1.667900,0.769010,-0.972154
1.668000,0.769438,-0.972004
1.668100,0.769867,-0.971854
1.668200,0.770296,-0.971705
1.668300,0.770725,-0.971555
1.668400,0.771153,-0.971405
1.668500,0.771582,-0.971256
1.668600,0.772010,-0.971106
1.668700,0.772439,-0.970956
1.668800,0.772867,-0.970807
1.668900,0.773295,-0.970657
1.669000,0.773724,-0.970507
1.669100,0.774152,-0.970358
1.669200,0.774580,-0.970208
1.669300,0.775008,-0.970058
1.669400,0.775435,-0.969908
1.669500,0.775863,-0.969759
1.669600,0.776291,-0.969609
1.669700,0.776719,-0.969459
1.669800,0.777146,-0.969309
1.669900,0.777574,-0.969160
1.670000,0.778001,-0.969010
1.670100,0.778428,-0.968860
1.670200,0.778856,-0.968710
1.670300,0.779283,-0.968560
1.670400,0.779710,-0.968410
1.670500,0.780137,-0.968261
1.670600,0.780564,-0.968111
1.670700,0.780991,-0.967961
1.670800,0.781418,-0.967811
1.670900,0.781844,-0.967661
1.671000,0.782271,-0.967511
1.671100,0.782697,-0.967361
1.671200,0.783124,-0.967211
1.671300,0.783550,-0.967062
1.671400,0.783977,-0.966912
1.671500,0.784403,-0.966762
1.671600,0.784829,-0.966612
1.671700,0.785255,-0.966462
1.671800,0.785681,-0.966312
1.671900,0.786107,-0.966162
1.672000,0.786533,-0.966012
1.672100,0.786959,-0.965862
1.672200,0.787385,-0.965712
1.672300,0.787810,-0.965562
1.672400,0.788236,-0.965412
1.672500,0.788661,-0.965262
1.672600,0.789087,-0.965112
1.672700,0.789512,-0.964962
1.672800,0.789937,-0.964811
1.672900,0.790362,-0.964661
1.673000,0.790788,-0.964511
1.673100,0.791213,-0.964361
1.673200,0.791638,-0.964211
1.673300,0.792062,-0.964061
1.673400,0.792487,-0.963911
1.673500,0.792912,-0.963761
1.673600,0.793337,-0.963611
1.673700,0.793761,-0.963460
1.673800,0.794186,-0.963310
1.673900,0.794610,-0.963160
1.674000,0.795034,-0.963010
1.674100,0.795459,-0.962860
1.674200,0.795883,-0.962709
1.674300,0.796307,-0.962559
1.674400,0.796731,-0.962409
1.674500,0.797155,-0.962259
1.674600,0.797579,-0.962109
1.674700,0.798002,-0.961958
1.674800,0.798426,-0.961808
1.674900,0.798850,-0.961658
1.675000,0.799273,-0.961507
1.675100,0.799697,-0.961357
1.675200,0.800120,-0.961207
